period,org_code,type,attendances,breaches,admissions
2018-08-01,RTF,1,8938,345,4218
2018-08-01,RTF,other,8927,29,29
2018-08-01,Y02572,other,642,0,0
2018-08-01,Y02533,other,291,0,0
2018-08-01,RW6,1,21419,3467,6201
2018-08-01,RW6,other,9144,84,147
2018-08-01,RT2,other,3398,0,0
2018-08-01,AC008,other,1075,0,0
2018-08-01,RQ6,1,7576,2164,2568
2018-08-01,RQ6,2,1815,9,32
2018-08-01,RQ6,other,9689,0,0
2018-08-01,RM3,1,8014,796,2678
2018-08-01,RM3,other,618,0,0
2018-08-01,AXT02,other,3242,0,0
2018-08-01,RCU,1,3363,47,430
2018-08-01,RHQ,1,9087,2109,2943
2018-08-01,RHQ,2,1288,0,0
2018-08-01,RHQ,other,7357,0,0
2018-08-01,NQT5F,other,1863,3,0
2018-08-01,RTR,1,10832,702,2323
2018-08-01,RTR,other,2112,0,10
2018-08-01,RE9,1,5007,246,1166
2018-08-01,RE9,other,471,0,0
2018-08-01,RVY,1,6538,1006,2321
2018-08-01,RVY,other,3016,59,0
2018-08-01,RBN,1,9307,1827,4370
2018-08-01,RWJ,1,7247,1601,2695
2018-08-01,RWJ,other,784,0,0
2018-08-01,RMP,1,6807,569,1713
2018-08-01,RMP,other,4577,0,0
2018-08-01,RTD,1,9328,607,2327
2018-08-01,RTD,2,1910,27,15
2018-08-01,RTD,other,7622,2,5
2018-08-01,RFR,1,7842,977,1499
2018-08-01,NNF76,other,3261,0,0
2018-08-01,RTX,1,7679,1196,2028
2018-08-01,RTX,2,122,0,0
2018-08-01,RTX,other,2108,98,114
2018-08-01,RWW,1,6424,1360,2402
2018-08-01,RWW,other,2831,5,0
2018-08-01,RY7,other,4370,3,0
2018-08-01,RBL,1,7527,1727,2522
2018-08-01,RBL,other,3012,1,0
2018-08-01,AJN,other,361,0,0
2018-08-01,RRF,1,6948,631,2496
2018-08-01,RRF,other,590,0,0
2018-08-01,RCB,1,10007,1244,3754
2018-08-01,RCB,other,8208,122,0
2018-08-01,RTK,1,7880,1607,2248
2018-08-01,RTK,other,254,0,25
2018-08-01,NTV0B,other,3844,2,0
2018-08-01,NQT10,other,3190,0,0
2018-08-01,RWX,other,2213,0,0
2018-08-01,Y04538,other,3147,0,0
2018-08-01,RXH,1,13043,2827,3379
2018-08-01,RXH,2,1164,7,28
2018-08-01,Y02676,other,1741,10,0
2018-08-01,RXQ,1,6297,1586,3028
2018-08-01,RXQ,2,1243,0,843
2018-08-01,RXQ,other,4739,12,0
2018-08-01,RN7,1,8538,1336,2527
2018-08-01,RN7,other,1885,1,0
2018-08-01,Y00751,other,3704,8,0
2018-08-01,RVV,1,14781,3715,4316
2018-08-01,RVV,other,3870,7,425
2018-08-01,RXC,1,10799,1070,3264
2018-08-01,RXC,other,306,0,0
2018-08-01,Y02816,other,1394,0,0
2018-08-01,NDJ,other,1588,0,0
2018-08-01,RDU,1,19432,1930,6321
2018-08-01,RN5,1,9285,1930,2504
2018-08-01,RN5,other,978,16,0
2018-08-01,NDA57,other,630,9,0
2018-08-01,Y03051,other,2076,0,0
2018-08-01,R1F,1,4285,1087,882
2018-08-01,R1F,other,916,0,0
2018-08-01,RYY,other,7298,10,0
2018-08-01,RWF,1,12709,1287,4255
2018-08-01,RWF,other,2226,1,0
2018-08-01,RPA,1,7566,2125,2038
2018-08-01,RPA,other,2502,0,0
2018-08-01,RNU,other,2892,53,0
2018-08-01,RTH,1,10315,1608,3064
2018-08-01,RTH,2,1568,0,74
2018-08-01,RTH,other,567,8,38
2018-08-01,RHU,1,9921,2154,3392
2018-08-01,RHU,2,754,0,0
2018-08-01,RHU,other,2037,2,3
2018-08-01,RPC,other,1106,0,27
2018-08-01,RHW,1,8925,403,2882
2018-08-01,RHW,2,1541,61,1
2018-08-01,RHW,other,673,0,0
2018-08-01,RA2,1,5992,584,2231
2018-08-01,NTP11,other,4430,0,0
2018-08-01,RW1,other,753,0,5
2018-08-01,NTPAD,other,4910,1,0
2018-08-01,RTP,1,7850,462,2511
2018-08-01,RTP,other,682,0,0
2018-08-01,RDR,other,9780,103,1
2018-08-01,RHM,1,8488,1787,3027
2018-08-01,RHM,2,1475,113,12
2018-08-01,RHM,other,2537,18,8
2018-08-01,RYR,1,12361,1003,3714
2018-08-01,G82071,other,2891,0,0
2018-08-01,NTV0W,other,3523,1,0
2018-08-01,NLW,other,4813,7,0
2018-08-01,NLT02,other,1250,0,0
2018-08-01,RBD,1,4439,573,1497
2018-08-01,RBD,other,5227,5,0
2018-08-01,DD401,other,1484,1,0
2018-08-01,R1J,other,6656,69,1
2018-08-01,RTE,1,12200,1188,3825
2018-08-01,RN3,1,6603,776,2163
2018-08-01,RN3,other,4777,20,0
2018-08-01,RVJ,1,7690,1633,3000
2018-08-01,RBZ,1,4601,1084,1199
2018-08-01,RBZ,other,1277,0,0
2018-08-01,L83087,other,184,0,0
2018-08-01,NQT5H,other,664,0,0
2018-08-01,RD3,1,5921,761,1767
2018-08-01,RD3,other,2272,2,0
2018-08-01,REF,1,7358,1294,2830
2018-08-01,REF,other,14526,154,31
2018-08-01,RH8,1,7532,914,1906
2018-08-01,RH8,other,5117,0,0
2018-08-01,RD1,1,6242,1291,2564
2018-08-01,RD1,other,892,6,26
2018-08-01,RNZ,1,3945,593,1247
2018-08-01,RNZ,2,299,0,0
2018-08-01,Y02666,other,1509,0,0
2018-08-01,RH5,other,8343,39,0
2018-08-01,RYF,other,1526,10,0
2018-08-01,RBA,1,6457,736,2189
2018-08-01,AAH,other,195,1,0
2018-08-01,RDZ,1,6904,507,1966
2018-08-01,RDZ,2,1352,4,5
2018-08-01,RDZ,other,853,0,0
2018-08-01,RA9,1,6788,1352,2670
2018-08-01,RA9,other,3805,0,0
2018-08-01,RA7,1,8788,1053,2805
2018-08-01,RA7,2,2074,26,12
2018-08-01,RK9,1,8502,2469,2934
2018-08-01,RK9,2,252,0,0
2018-08-01,RK9,other,4442,111,0
2018-08-01,RA3,1,4417,324,1171
2018-08-01,AXG,other,3219,32,0
2018-08-01,NLX24,other,1731,0,0
2018-08-01,RA4,1,4373,63,1331
2018-07-01,RF4,1,19303,4606,5004
2018-07-01,RF4,2,791,0,0
2018-07-01,RF4,other,5072,10,0
2018-07-01,R1H,1,28357,6294,7986
2018-07-01,R1H,2,954,5,0
2018-07-01,R1H,other,13523,134,0
2018-07-01,AD913,other,4718,4,0
2018-07-01,E84069,other,1584,0,0
2018-07-01,RYX,other,18132,201,0
2018-07-01,RQM,1,18560,1064,4130
2018-07-01,RQM,other,8568,102,0
2018-07-01,RJ6,1,6420,2406,1710
2018-07-01,RJ6,other,11018,202,0
2018-07-01,Y02696,other,987,0,0
2018-07-01,RVR,1,12956,757,3374
2018-07-01,RVR,2,495,0,10
2018-07-01,RVR,other,957,0,0
2018-07-01,RJ1,1,13847,2418,3500
2018-07-01,RJ1,2,838,0,0
2018-07-01,RJ1,other,3464,5,0
2018-07-01,Y03082,other,3954,53,0
2018-07-01,RQX,1,10780,723,1676
2018-07-01,RY9,other,4221,0,0
2018-07-01,RYJ,1,10174,2751,3331
2018-07-01,RYJ,2,4313,76,15
2018-07-01,RYJ,other,11091,129,0
2018-07-01,RJZ,1,16777,4899,4499
2018-07-01,RJZ,other,7153,367,0
2018-07-01,Y02973,other,718,1,0
2018-07-01,RAX,1,9667,1037,2171
2018-07-01,RAX,2,1123,1,0
2018-07-01,RJ2,1,13220,2210,4652
2018-07-01,RJ2,other,12452,256,0
2018-07-01,R1K,1,11922,3038,6098
2018-07-01,R1K,other,17536,158,0
2018-07-01,RP6,2,8150,268,8
2018-07-01,RAT,other,5376,79,0
2018-07-01,RAP,1,8313,1988,2575
2018-07-01,RAP,2,474,1,0
2018-07-01,RAP,other,6308,177,0
2018-07-01,RAL,1,20481,2529,4530
2018-07-01,RAL,other,3549,6,0
2018-07-01,Y03047,other,1617,0,0
2018-07-01,RJ7,1,13749,1022,3882
2018-07-01,RJ7,other,1481,2,0
2018-07-01,F84747,other,2305,0,0
2018-07-01,RAS,1,5397,2320,2006
2018-07-01,RAS,other,8482,65,0
2018-07-01,Y03094,other,3431,0,0
2018-07-01,Y03218,other,3307,0,0
2018-07-01,E84068,other,2841,0,0
2018-07-01,Y02692,other,3488,0,0
2018-07-01,RRV,1,12143,1912,1972
2018-07-01,Y02147,other,10254,0,0
2018-07-01,RKE,1,9288,884,1469
2018-07-01,NL7,other,5554,0,0
2018-07-01,8J094,other,2880,0,0
2018-07-01,RDD,1,13447,510,3469
2018-07-01,RC1,1,6848,996,1941
2018-07-01,RC1,other,158,0,0
2018-07-01,M85813,other,3170,0,0
2018-07-01,RQ3,1,4847,193,1096
2018-07-01,RGT,1,10396,1619,2992
2018-07-01,RGT,other,3618,1,19
2018-07-01,RFS,1,6184,661,2177
2018-07-01,RFS,other,1680,0,0
2018-07-01,NQ108,other,3099,3,0
2018-07-01,Y03571,other,6377,0,0
2018-07-01,RY8,other,6703,2,0
2018-07-01,NNJ,other,1884,1,0
2018-07-01,RWH,1,9584,2159,2932
2018-07-01,RWH,other,4491,64,0
2018-07-01,RDE,1,16199,1140,4391
2018-07-01,RDE,other,6047,11,133
2018-07-01,Y03007,other,2496,0,0
2018-07-01,NQ106,other,756,0,0
2018-07-01,RLT,1,7593,739,1419
2018-07-01,NEH06,other,2272,0,0
2018-07-01,RY4,other,1024,18,0
2018-07-01,RGP,1,6588,681,1482
2018-07-01,RGP,other,942,24,0
2018-07-01,RNQ,1,8214,1810,2489
2018-07-01,C82038,other,217,0,0
2018-07-01,RY5,other,12172,292,1
2018-07-01,NJS05,other,4270,117,0
2018-07-01,RC9,1,9661,207,2559
2018-07-01,RC9,other,3444,0,0
2018-07-01,C82009,other,487,0,0
2018-07-01,NLO11,other,633,0,0
2018-07-01,NLO09,other,544,12,0
2018-07-01,RQ8,1,8860,1622,2286
2018-07-01,RQ8,other,384,10,0
2018-07-01,RD8,1,7970,1414,1808
2018-07-01,RD8,other,4972,22,0
2018-07-01,RM1,1,9935,2031,2872
2018-07-01,RM1,other,2827,58,0
2018-07-01,RGN,1,13058,1305,3550
2018-07-01,RGN,other,929,0,0
2018-07-01,RNS,1,9287,869,2972
2018-07-01,RNS,2,1097,5,0
2018-07-01,RNS,other,1012,0,0
2018-07-01,NMH01,other,5514,0,0
2018-07-01,NR3,other,4748,2,0
2018-07-01,RX1,1,13195,4116,4045
2018-07-01,RX1,2,1784,56,0
2018-07-01,RX1,other,2939,72,0
2018-07-01,NLO10,other,2216,0,0
2018-07-01,C82010,other,360,0,0
2018-07-01,NLO12,other,272,1,0
2018-07-01,Y02428,other,2150,0,0
2018-07-01,RXK,1,14575,2993,3281
2018-07-01,RXK,2,1169,8,31
2018-07-01,RXK,other,3179,0,0
2018-07-01,RK5,1,9392,511,2778
2018-07-01,RK5,other,4973,83,10
2018-07-01,RXW,1,10176,3085,2468
2018-07-01,RXW,other,2031,13,132
2018-07-01,R1D,other,2805,1,0
2018-07-01,C83023,other,636,0,0
2018-07-01,Y02615,other,5731,0,0
2018-07-01,RJC,1,6181,312,1771
2018-07-01,RJC,other,977,0,0
2018-07-01,RAJ,1,7737,673,2182
2018-07-01,RAJ,other,1350,2,266
2018-07-01,Y02961,other,2602,0,0
2018-07-01,RNA,1,9565,2225,2277
2018-07-01,RNA,other,5795,33,0
2018-07-01,RQW,1,9226,2398,2125
2018-07-01,RCX,1,6063,686,2187
2018-07-01,RL4,1,11844,1651,2808
2018-07-01,RL4,other,8344,49,0
2018-07-01,RWD,1,13378,4130,3718
2018-07-01,RWD,other,1248,0,0
2018-07-01,RRK,1,32209,6499,11332
2018-07-01,RRK,other,4014,29,1394
2018-07-01,RKB,1,12643,1868,4273
2018-07-01,RKB,2,1851,17,84
2018-07-01,RKB,other,6100,18,1
2018-07-01,RTG,1,17591,2757,5302
2018-07-01,RTG,other,9877,11,156
2018-07-01,RWE,1,18890,4861,4522
2018-07-01,RWE,2,1866,48,12
2018-07-01,RJE,1,16622,3758,5855
2018-07-01,RJE,2,435,0,0
2018-07-01,RJE,other,6495,126,0
2018-07-01,RBK,1,6769,2014,2009
2018-07-01,RBK,other,3706,7,0
2018-07-01,ATQ02,other,3193,0,0
2018-07-01,RWG,1,8578,2104,3103
2018-07-01,RWG,other,4604,14,0
2018-07-01,RGR,1,6159,724,2010
2018-07-01,RGR,other,405,0,0
2018-07-01,RWP,1,11266,3995,3210
2018-07-01,RWP,other,6974,18,0
2018-07-01,RLQ,1,5402,1537,1360
2018-07-01,RLQ,other,475,0,0
2018-07-01,REM,1,8089,2109,3725
2018-07-01,REM,other,6915,3,0
2018-07-01,RCF,1,5277,509,1388
2018-07-01,RCF,2,657,0,0
2018-07-01,RCF,other,155,0,0
2018-07-01,RBS,1,4915,172,993
2018-07-01,RFF,1,8136,642,2064
2018-07-01,RXL,1,7035,3644,2383
2018-07-01,RXL,other,12221,80,0
2018-07-01,RMC,1,9365,1633,2179
2018-07-01,RMC,other,938,3,28
2018-07-01,RAE,1,11105,2049,3678
2018-07-01,RAE,other,1151,21,120
2018-07-01,NNF09,other,2740,19,0
2018-07-01,RY2,other,12946,78,0
2018-07-01,RWY,1,13453,1026,2938
2018-07-01,RLN,1,8491,1452,2706
2018-07-01,RLN,2,2348,48,37
2018-07-01,RLN,other,3163,14,0
2018-07-01,RJR,1,6524,1255,1766
2018-07-01,RJR,other,659,9,0
2018-07-01,RXP,1,11389,1900,3780
2018-07-01,RXP,other,7580,0,0
2018-07-01,RP5,1,12467,1243,3265
2018-07-01,RP5,other,3597,2,318
2018-07-01,Y01231,other,2568,46,0
2018-07-01,Y01069,other,3425,0,0
2018-07-01,RJN,1,4254,543,900
2018-07-01,RJN,other,246,0,0
2018-07-01,RXR,1,9710,2542,3090
2018-07-01,RXR,other,6659,321,29
2018-07-01,NNF94,other,2501,0,0
2018-07-01,RR7,1,8234,521,1681
2018-07-01,RR7,other,2700,1,0
2018-07-01,NNFA7,other,1432,3,0
2018-07-01,RCD,1,4634,292,915
2018-07-01,RCD,other,945,0,0
2018-07-01,RWA,1,12087,2466,3011
2018-07-01,RV9,other,913,1,0
2018-07-01,RXN,1,6705,1810,2107
2018-07-01,RXN,other,8046,192,394
2018-07-01,RR8,1,17889,3507,5345
2018-07-01,RR8,other,3978,17,0
2018-07-01,RY1,other,2300,0,0
2018-07-01,REP,2,1110,10,87
2018-07-01,R0A,1,22012,4669,6818
2018-07-01,R0A,2,3544,23,183
2018-07-01,R0A,other,9525,31,148
2018-07-01,RBT,1,5842,1277,2255
2018-07-01,RBT,other,2496,10,0
2018-07-01,RXF,1,18828,2731,3981
2018-07-01,RXF,other,4047,88,173
2018-07-01,Y02532,other,1743,0,0
2018-07-01,Y03645,other,418,0,0
2018-07-01,RNL,1,8658,1243,2089
2018-07-01,RNL,other,2293,14,0
2018-07-01,RVW,1,3749,323,1578
2018-07-01,RVW,other,11409,24,701
2018-07-01,RTV,other,1774,15,0
2018-07-01,NLO01,other,4351,150,0
2018-07-01,RJL,1,12839,2058,3022
2018-07-01,RTF,1,9290,433,4266
2018-07-01,RTF,other,9739,49,38
2018-07-01,Y02572,other,741,0,0
2018-07-01,Y02533,other,319,0,0
2018-07-01,RW6,1,23887,4641,6282
2018-07-01,RW6,other,10181,133,124
2018-07-01,RT2,other,3623,0,0
2018-07-01,AC008,other,1299,1,0
2018-07-01,RQ6,1,8187,2300,2458
2018-07-01,RQ6,2,1871,14,23
2018-07-01,RQ6,other,10335,0,0
2018-07-01,RM3,1,8780,1014,2851
2018-07-01,RM3,other,582,0,0
2018-07-01,AXT02,other,3546,0,0
2018-07-01,RCU,1,4822,71,617
2018-07-01,RCU,other,105,0,0
2018-07-01,RHQ,1,9530,1895,2916
2018-07-01,RHQ,2,1167,0,0
2018-07-01,RHQ,other,7915,0,0
2018-07-01,NQT5F,other,2001,10,0
2018-07-01,RTR,1,11711,580,2427
2018-07-01,RTR,other,2363,0,9
2018-07-01,RE9,1,5722,282,1318
2018-07-01,RE9,other,523,1,0
2018-07-01,RVY,1,7001,1456,2233
2018-07-01,RVY,other,3205,24,0
2018-07-01,RBN,1,9988,2552,4470
2018-07-01,RWJ,1,7884,1829,2738
2018-07-01,RWJ,other,1083,0,0
2018-07-01,RMP,1,7746,925,1859
2018-07-01,RMP,other,5159,1,0
2018-07-01,RTD,1,10144,935,2446
2018-07-01,RTD,2,1919,80,16
2018-07-01,RTD,other,8401,6,0
2018-07-01,RFR,1,8728,1186,1563
2018-07-01,NNF76,other,3205,0,0
2018-07-01,RTX,1,8283,1304,2025
2018-07-01,RTX,2,92,0,0
2018-07-01,RTX,other,2859,133,126
2018-07-01,RWW,1,6914,1126,2424
2018-07-01,RWW,other,3138,9,0
2018-07-01,RY7,other,4762,25,0
2018-07-01,RBL,1,7954,1596,2504
2018-07-01,RBL,other,3178,2,0
2018-07-01,AJN,other,532,0,0
2018-07-01,RRF,1,7557,791,2551
2018-07-01,RRF,other,668,0,0
2018-07-01,RCB,1,10643,2169,3945
2018-07-01,RCB,other,8260,97,0
2018-07-01,RTK,1,8428,2017,1952
2018-07-01,RTK,other,303,0,18
2018-07-01,NTV0B,other,3896,0,0
2018-07-01,NQT10,other,3661,0,0
2018-07-01,RWX,other,2404,0,0
2018-07-01,Y04538,other,3628,0,0
2018-07-01,RXH,1,13970,2220,3405
2018-07-01,RXH,2,1177,17,21
2018-07-01,Y02676,other,1865,0,0
2018-07-01,RXQ,1,6925,1625,3138
2018-07-01,RXQ,2,1212,0,877
2018-07-01,RXQ,other,5405,86,0
2018-07-01,RN7,1,9511,1298,2757
2018-07-01,RN7,other,1976,14,0
2018-07-01,Y00751,other,4393,16,0
2018-07-01,RVV,1,15468,4133,4357
2018-07-01,RVV,other,4495,23,403
2018-07-01,RXC,1,11039,902,3100
2018-07-01,RXC,other,514,0,0
2018-07-01,Y02816,other,1448,0,0
2018-07-01,NDJ,other,1825,0,0
2018-07-01,RDU,1,21043,1941,6519
2018-07-01,RN5,1,10206,1769,2511
2018-07-01,RN5,other,1095,13,0
2018-07-01,NDA57,other,683,4,0
2018-07-01,Y03051,other,2103,0,0
2018-07-01,R1F,1,4542,980,884
2018-07-01,R1F,other,1017,0,0
2018-07-01,RYY,other,8138,23,0
2018-07-01,RWF,1,13528,1156,4432
2018-07-01,RWF,other,2436,4,0
2018-07-01,RPA,1,8054,2107,2258
2018-07-01,RPA,other,2813,0,0
2018-07-01,RNU,other,3434,56,0
2018-07-01,RTH,1,12115,1682,3231
2018-07-01,RTH,2,1531,0,96
2018-07-01,RTH,other,527,0,19
2018-07-01,RHU,1,10527,2744,3330
2018-07-01,RHU,2,784,0,0
2018-07-01,RHU,other,2455,4,1
2018-07-01,RPC,other,1180,3,29
2018-07-01,RHW,1,9881,498,2958
2018-07-01,RHW,2,1648,35,0
2018-07-01,RHW,other,680,0,0
2018-07-01,RA2,1,6517,399,2255
2018-07-01,NTP11,other,4811,28,0
2018-07-01,RW1,other,913,0,4
2018-07-01,NTPAD,other,5110,27,0
2018-07-01,RTP,1,8121,396,2474
2018-07-01,RTP,other,738,0,0
2018-07-01,RDR,other,11086,161,4
2018-07-01,RHM,1,9126,1188,3172
2018-07-01,RHM,2,1520,66,10
2018-07-01,RHM,other,2706,17,10
2018-07-01,RYR,1,13017,774,3541
2018-07-01,G82071,other,3260,0,0
2018-07-01,NTV0W,other,3844,2,0
2018-07-01,NLW,other,5123,19,0
2018-07-01,NLT02,other,1522,0,0
2018-07-01,RBD,1,4347,400,1349
2018-07-01,RBD,other,5218,8,0
2018-07-01,DD401,other,1555,1,0
2018-07-01,R1J,other,7542,186,2
2018-07-01,RTE,1,13482,1167,3844
2018-07-01,RN3,1,7272,970,2318
2018-07-01,RN3,other,4809,33,0
2018-07-01,RVJ,1,8086,1981,2993
2018-07-01,RBZ,1,4479,681,1077
2018-07-01,RBZ,other,1381,0,0
2018-07-01,L83087,other,221,0,0
2018-07-01,NQT5H,other,885,4,0
2018-07-01,RD3,1,6213,776,1738
2018-07-01,RD3,other,2348,2,0
2018-07-01,REF,1,7228,1537,2824
2018-07-01,REF,other,14782,184,54
2018-07-01,RH8,1,8183,1115,1904
2018-07-01,RH8,other,4696,0,0
2018-07-01,RD1,1,6590,1339,2460
2018-07-01,RD1,other,1248,9,31
2018-07-01,RNZ,1,4517,443,1211
2018-07-01,RNZ,2,315,0,0
2018-07-01,Y02666,other,1579,0,0
2018-07-01,RH5,other,9146,105,0
2018-07-01,RYF,other,1734,6,0
2018-07-01,RBA,1,6731,552,2135
2018-07-01,AAH,other,225,0,0
2018-07-01,RDZ,1,7165,352,1901
2018-07-01,RDZ,2,1373,5,4
2018-07-01,RDZ,other,910,0,0
2018-07-01,RA9,1,6998,797,2560
2018-07-01,RA9,other,3908,1,0
2018-07-01,RA7,1,9895,1080,2910
2018-07-01,RA7,2,1968,75,9
2018-07-01,RK9,1,9177,2044,2979
2018-07-01,RK9,2,270,0,0
2018-07-01,RK9,other,4914,151,0
2018-07-01,RA3,1,4609,454,1136
2018-07-01,AXG,other,3783,66,0
2018-07-01,NLX24,other,1922,20,0
2018-07-01,RA4,1,4925,63,1515
2018-06-01,RF4,1,21187,4044,5048
2018-06-01,RF4,2,785,0,0
2018-06-01,RF4,other,2620,10,0
2018-06-01,R1H,1,26939,5008,7643
2018-06-01,R1H,2,876,4,0
2018-06-01,R1H,other,13502,122,0
2018-06-01,AD913,other,4635,1,0
2018-06-01,E84069,other,1663,0,0
2018-06-01,RYX,other,18711,102,0
2018-06-01,RQM,1,17999,1190,4099
2018-06-01,RQM,other,8404,103,0
2018-06-01,RJ6,1,6234,2000,1741
2018-06-01,RJ6,other,10969,118,0
2018-06-01,Y02696,other,1221,0,0
2018-06-01,RVR,1,12523,655,3283
2018-06-01,RVR,2,474,0,7
2018-06-01,RVR,other,989,0,0
2018-06-01,RJ1,1,13570,2531,3390
2018-06-01,RJ1,2,857,0,0
2018-06-01,RJ1,other,3234,11,0
2018-06-01,Y03082,other,3887,84,0
2018-06-01,RQX,1,10547,489,1550
2018-06-01,RY9,other,4605,0,0
2018-06-01,RYJ,1,9773,2876,3222
2018-06-01,RYJ,2,4269,86,11
2018-06-01,RYJ,other,10542,86,0
2018-06-01,RJZ,1,16105,3716,4454
2018-06-01,RJZ,other,7310,327,0
2018-06-01,Y02973,other,655,0,0
2018-06-01,RAX,1,9157,812,2190
2018-06-01,RAX,2,1198,10,0
2018-06-01,RJ2,1,12925,2227,4514
2018-06-01,RJ2,other,12045,263,0
2018-06-01,R1K,1,11606,2796,5727
2018-06-01,R1K,other,17159,286,0
2018-06-01,RP6,2,8244,252,12
2018-06-01,RAT,other,5194,26,0
2018-06-01,RAP,1,8214,1453,2620
2018-06-01,RAP,2,455,3,0
2018-06-01,RAP,other,6086,68,0
2018-06-01,RAL,1,19472,1791,4478
2018-06-01,RAL,other,3550,1,0
2018-06-01,Y03047,other,1715,0,0
2018-06-01,RJ7,1,13225,946,3823
2018-06-01,RJ7,other,1538,1,0
2018-06-01,F84747,other,2563,0,0
2018-06-01,RAS,1,5313,2177,1996
2018-06-01,RAS,other,8518,89,0
2018-06-01,Y03094,other,3375,0,0
2018-06-01,Y03218,other,3307,0,0
2018-06-01,E84068,other,2940,0,0
2018-06-01,Y02692,other,3696,0,0
2018-06-01,RRV,1,11577,1963,1819
2018-06-01,Y02147,other,9991,0,0
2018-06-01,RKE,1,8699,815,1428
2018-06-01,NL7,other,5847,0,0
2018-06-01,8J094,other,2953,0,0
2018-06-01,RDD,1,12776,511,3193
2018-06-01,RC1,1,6574,682,1882
2018-06-01,RC1,other,148,0,0
2018-06-01,M85813,other,3298,0,0
2018-06-01,RQ3,1,4981,250,1071
2018-06-01,RJF,1,5842,773,1790
2018-06-01,RJF,other,4894,0,1
2018-06-01,RGT,1,10166,1714,3239
2018-06-01,RGT,other,3344,1,50
2018-06-01,RFS,1,5847,410,1936
2018-06-01,RFS,other,1627,0,0
2018-06-01,NQ108,other,3062,3,0
2018-06-01,RDE,1,8252,370,2365
2018-06-01,RDE,other,4911,7,0
2018-06-01,Y03571,other,6396,0,0
2018-06-01,RTG,1,11300,1694,3263
2018-06-01,RTG,other,4651,4,97
2018-06-01,RY8,other,6947,0,0
2018-06-01,NNJ,other,1860,0,0
2018-06-01,RWH,1,9293,1794,2859
2018-06-01,RWH,other,4399,7,0
2018-06-01,Y03007,other,2476,0,0
2018-06-01,NQ106,other,713,0,0
2018-06-01,RLT,1,7262,612,1380
2018-06-01,NEH06,other,2349,1,0
2018-06-01,RR1,1,20385,4038,6609
2018-06-01,RR1,other,3727,34,1238
2018-06-01,RY4,other,1024,18,0
2018-06-01,RGQ,1,7304,792,1894
2018-06-01,RGQ,other,1038,0,130
2018-06-01,RGP,1,5915,399,1403
2018-06-01,RGP,other,980,14,0
2018-06-01,RNQ,1,7795,1301,2605
2018-06-01,C82038,other,248,0,0
2018-06-01,RY5,other,11239,169,2
2018-06-01,NJS05,other,4477,143,0
2018-06-01,RC9,1,9173,179,2590
2018-06-01,RC9,other,3407,0,0
2018-06-01,C82009,other,350,0,0
2018-06-01,NLO11,other,638,8,0
2018-06-01,NLO09,other,593,0,0
2018-06-01,RQ8,1,8456,1082,2101
2018-06-01,RQ8,other,421,7,0
2018-06-01,RD8,1,7415,1004,1811
2018-06-01,RD8,other,5171,53,0
2018-06-01,RM1,1,9223,2072,2781
2018-06-01,RM1,other,2567,57,0
2018-06-01,RGN,1,12283,1425,3459
2018-06-01,RGN,other,899,1,0
2018-06-01,RNS,1,8530,659,2616
2018-06-01,RNS,2,1100,7,0
2018-06-01,RNS,other,1213,0,0
2018-06-01,NMH01,other,5239,0,0
2018-06-01,NR3,other,4600,1,0
2018-06-01,RX1,1,12583,2881,3774
2018-06-01,RX1,2,1715,20,0
2018-06-01,RX1,other,2746,32,0
2018-06-01,NLO10,other,2164,8,0
2018-06-01,C82010,other,355,0,0
2018-06-01,NLO12,other,336,1,0
2018-06-01,Y02428,other,2207,0,0
2018-06-01,RXK,1,13812,3391,3120
2018-06-01,RXK,2,1298,27,27
2018-06-01,RXK,other,3148,0,0
2018-06-01,RK5,1,8750,318,2589
2018-06-01,RK5,other,4446,50,16
2018-06-01,RXW,1,9459,2909,2364
2018-06-01,RXW,other,2003,14,155
2018-06-01,R1D,other,2728,6,0
2018-06-01,C83023,other,598,0,0
2018-06-01,Y02615,other,5600,0,0
2018-06-01,RJC,1,6017,272,1791
2018-06-01,RJC,other,844,0,0
2018-06-01,RAJ,1,7366,446,2099
2018-06-01,RAJ,other,1322,3,239
2018-06-01,Y02961,other,2778,0,0
2018-06-01,RNA,1,8944,1908,2161
2018-06-01,RNA,other,5731,10,0
2018-06-01,RQW,1,8882,1960,2131
2018-06-01,RCX,1,5707,461,2123
2018-06-01,RL4,1,11548,1669,2646
2018-06-01,RL4,other,8278,58,0
2018-06-01,RWD,1,12683,3491,3551
2018-06-01,RWD,other,1185,0,0
2018-06-01,RRK,1,10035,1488,3942
2018-06-01,RKB,1,12368,2157,4175
2018-06-01,RKB,2,1941,14,91
2018-06-01,RKB,other,6196,27,5
2018-06-01,RWE,1,18353,3613,4346
2018-06-01,RWE,2,1880,30,18
2018-06-01,RJE,1,16045,3904,5753
2018-06-01,RJE,2,442,0,0
2018-06-01,RJE,other,6557,64,0
2018-06-01,RBK,1,6654,1627,2007
2018-06-01,RBK,other,3566,19,0
2018-06-01,ATQ02,other,3200,0,0
2018-06-01,RWG,1,8316,1758,2947
2018-06-01,RWG,other,4366,30,0
2018-06-01,RGR,1,5777,377,1935
2018-06-01,RGR,other,384,0,0
2018-06-01,RWP,1,10488,3453,2990
2018-06-01,RWP,other,6615,3,0
2018-06-01,RLQ,1,5061,1280,1256
