period,org_code,type,attendances,breaches,admissions
Nov-18,RAE,1,10595,2938,2872
Nov-18,RAE,other,1294,11,109
Nov-18,NNF09,other,2132,9,0
Nov-18,RY2,other,11154,91,0
Nov-18,RWY,1,12240,1133,2970
Nov-18,RLN,1,8422,834,2854
Nov-18,RLN,2,1983,35,23
Nov-18,RLN,other,2883,8,0
Nov-18,RJR,1,5959,1009,1828
Nov-18,RJR,other,678,1,0
Nov-18,RXP,1,10858,1627,3798
Nov-18,RXP,other,6013,0,0
Nov-18,RP5,1,11538,995,3401
Nov-18,RP5,other,2521,1,414
Nov-18,Y01069,other,3051,0,0
Nov-18,Y01231,other,2199,1,0
Nov-18,RJN,1,3787,603,923
Nov-18,RJN,other,137,0,0
Nov-18,RXR,1,9660,2879,3615
Nov-18,RXR,other,5696,277,37
Nov-18,NNF94,other,2010,2,0
Nov-18,RR7,1,7787,602,1797
Nov-18,RR7,other,2355,0,0
Nov-18,NNFA7,other,1095,2,0
Nov-18,RCD,1,4215,319,1007
Nov-18,RCD,other,725,0,0
Nov-18,RWA,1,11495,2082,2837
Nov-18,RV9,other,561,0,0
Nov-18,RXN,1,4309,1809,2273
Nov-18,RXN,other,8181,584,438
Nov-18,RR8,1,17084,3396,4504
Nov-18,RR8,other,3494,2,0
Nov-18,REP,2,1053,13,97
Nov-18,R0A,1,21784,5073,6809
Nov-18,R0A,2,3657,32,156
Nov-18,R0A,other,9058,20,131
Nov-18,RW4,other,2638,0,0
Nov-18,RBT,1,5645,884,2383
Nov-18,RBT,other,1794,2,0
Nov-18,RXF,1,17221,3060,3950
Nov-18,RXF,other,3247,37,123
Nov-18,Y02532,other,1640,0,0
Nov-18,Y03645,other,385,0,0
Nov-18,RNL,1,7733,607,2171
Nov-18,RNL,other,1303,1,0
Nov-18,RVW,1,3791,319,1569
Nov-18,RVW,other,10108,8,605
Nov-18,RTV,other,9633,92,0
Nov-18,NLO01,other,4188,103,0
Nov-18,RJL,1,11851,1562,3217
Nov-18,RTF,1,8758,898,4417
Nov-18,RTF,other,8941,35,8
Nov-18,Y02572,other,692,0,0
Nov-18,Y02533,other,323,0,0
Nov-18,RW6,1,22439,5062,6250
Nov-18,RW6,other,9934,178,119
Nov-18,RT2,other,3435,0,0
Nov-18,AC008,other,998,0,0
Nov-18,RQ6,1,9120,2677,2576
Nov-18,RQ6,2,1962,8,31
Nov-18,RQ6,other,9574,0,0
Nov-18,RM3,1,8336,1279,2539
Nov-18,RM3,other,530,0,0
Nov-18,AXT02,other,3943,0,0
Nov-18,RCU,1,5191,160,775
Nov-18,RCU,other,217,0,0
Nov-18,RHQ,1,8921,2347,2841
Nov-18,RHQ,2,1111,0,0
Nov-18,RHQ,other,7785,0,0
Nov-18,NQT5F,other,1877,20,0
Nov-18,RTR,1,10578,534,2399
Nov-18,RTR,other,1696,0,7
Nov-18,RE9,1,5206,250,1279
Nov-18,RE9,other,579,3,0
Nov-18,RVY,1,7197,1059,2673
Nov-18,RVY,other,3101,28,0
Nov-18,RBN,1,9782,2713,4372
Nov-18,RWJ,1,7352,2448,2502
Nov-18,RWJ,other,888,6,101
Nov-18,RMP,1,7226,970,1770
Nov-18,RMP,other,5079,2,0
Nov-18,RTD,1,10379,727,2181
Nov-18,RTD,2,1975,37,19
Nov-18,RTD,other,8243,5,2
Nov-18,RFR,1,8313,931,1599
Nov-18,NNF76,other,3420,0,0
Nov-18,RTX,1,7853,1241,2070
Nov-18,RTX,2,50,0,0
Nov-18,RTX,other,1699,96,56
Nov-18,RWW,1,6574,1770,2252
Nov-18,RWW,other,2593,40,0
Nov-18,RY7,other,4143,5,0
Nov-18,RBL,1,7336,2587,2239
Nov-18,RBL,other,3115,1,0
Nov-18,AJN,other,548,0,0
Nov-18,RRF,1,7385,1546,2359
Nov-18,RRF,other,683,3,0
Nov-18,RCB,1,10062,1667,3858
Nov-18,RCB,other,6129,19,0
Nov-18,RTK,1,9011,1758,2175
Nov-18,NTV0B,other,3595,0,0
Nov-18,NQT10,other,3571,65,0
Nov-18,RWX,other,2131,0,0
Nov-18,Y04538,other,3144,0,0
Nov-18,RXH,1,13158,2788,3327
Nov-18,RXH,2,1180,43,25
Nov-18,Y02676,other,1499,5,0
Nov-18,RXQ,1,6741,1416,3564
Nov-18,RXQ,2,1234,0,1059
Nov-18,RXQ,other,5059,17,0
Nov-18,RN7,1,9339,1619,2712
Nov-18,RN7,other,1596,4,0
Nov-18,Y00751,other,4072,37,0
Nov-18,RVV,1,14582,3275,4392
Nov-18,RVV,other,3412,10,207
Nov-18,RXC,1,9853,881,3353
Nov-18,RXC,other,667,0,0
Nov-18,Y02816,other,1119,0,0
Nov-18,NDJ,other,1415,0,0
Nov-18,RDU,1,20451,2879,6198
Nov-18,RN5,1,9701,2266,2712
Nov-18,RN5,other,861,1,0
Nov-18,NDA57,other,570,11,0
Nov-18,Y03051,other,1850,0,0
Nov-18,R1F,1,3810,1262,967
Nov-18,R1F,other,826,0,0
Nov-18,RYY,other,6188,19,0
Nov-18,RWF,1,12793,1397,3938
Nov-18,RWF,other,1942,1,0
Nov-18,RPA,1,7506,1669,2008
Nov-18,RPA,other,2908,18,0
Nov-18,RNU,other,2808,77,0
Nov-18,RTH,1,11821,1893,3478
Nov-18,RTH,2,1659,0,88
Nov-18,RTH,other,540,0,15
Nov-18,RHU,1,9692,2299,3448
Nov-18,RHU,2,724,0,0
Nov-18,RHU,other,1810,6,6
Nov-18,RPC,other,954,2,16
Nov-18,RHW,1,9741,1351,3089
Nov-18,RHW,2,1557,82,0
Nov-18,RHW,other,824,0,0
Nov-18,RA2,1,6370,953,2475
Nov-18,RA2,other,1,0,1
Nov-18,NTP11,other,4044,22,0
Nov-18,RW1,other,560,0,2
Nov-18,NTPAD,other,4651,3,0
Nov-18,RTP,1,8165,646,2610
Nov-18,RTP,other,653,0,0
Nov-18,RDR,other,9023,104,3
Nov-18,RHM,1,8681,1182,3160
Nov-18,RHM,2,1508,177,15
Nov-18,RHM,other,2077,6,18
Nov-18,RYR,1,11648,526,3650
Nov-18,G82071,other,2465,0,0
Nov-18,NTV0W,other,3226,10,0
Nov-18,NLW,other,4600,13,0
Nov-18,NLT02,other,1108,1,0
Nov-18,RBD,1,3796,291,1400
Nov-18,RBD,other,3864,1,0
Nov-18,DD401,other,1101,0,0
Nov-18,R1J,other,5136,49,1
Nov-18,RTE,1,12230,1069,3920
Nov-18,RN3,1,6860,1196,2325
Nov-18,RN3,other,4671,25,0
Nov-18,RVJ,1,7700,1786,3111
Nov-18,RBZ,1,3708,668,1171
Nov-18,RBZ,other,856,0,0
Nov-18,L83087,other,139,0,0
Nov-18,NQT5H,other,656,5,0
Nov-18,RD3,1,5489,648,1968
Nov-18,RD3,other,1654,2,0
Nov-18,REF,1,6075,1142,2611
Nov-18,REF,other,9799,67,29
Nov-18,RH8,1,7929,1133,2095
Nov-18,RH8,other,4019,1,0
Nov-18,RD1,1,5859,1598,2341
Nov-18,RD1,other,1094,8,32
Nov-18,RNZ,1,3931,670,1135
Nov-18,RNZ,2,274,1,0
Nov-18,Y02666,other,1776,0,0
Nov-18,RH5,other,6924,49,0
Nov-18,RYF,other,1418,3,0
Nov-18,RBA,1,5973,603,2162
Nov-18,AAH,other,183,0,0
Nov-18,RDZ,1,5994,767,1827
Nov-18,RDZ,2,1318,0,6
Nov-18,RDZ,other,1000,0,0
Nov-18,RA9,1,6053,1557,2400
Nov-18,RA9,other,2714,0,0
Nov-18,RA7,1,10137,1854,3371
Nov-18,RA7,2,1958,52,10
Nov-18,RK9,1,8414,2333,3031
Nov-18,RK9,2,242,0,0
Nov-18,RK9,other,3941,40,0
Nov-18,RA3,1,3963,665,1163
Nov-18,AXG,other,2740,21,0
Nov-18,NLX24,other,1616,1,0
Nov-18,RA4,1,4733,115,1634
Oct-18,RF4,1,16552,4513,4958
Oct-18,RF4,2,830,1,0
Oct-18,RF4,other,7900,14,0
Oct-18,R1H,1,27167,5641,8425
Oct-18,R1H,2,881,2,0
Oct-18,R1H,other,14205,53,0
Oct-18,AD913,other,4475,0,0
Oct-18,E84069,other,1851,0,0
Oct-18,RYX,other,18777,212,0
Oct-18,RQM,1,19002,1264,4346
Oct-18,RQM,other,8083,42,0
Oct-18,RJ6,1,6649,1933,2310
Oct-18,RJ6,other,10959,55,0
Oct-18,Y02696,other,977,0,0
Oct-18,RVR,1,12604,1270,3219
Oct-18,RVR,2,477,0,14
Oct-18,RVR,other,1924,0,0
Oct-18,RJ1,1,14011,2405,3606
Oct-18,RJ1,2,870,0,0
Oct-18,RJ1,other,3197,0,0
Oct-18,Y03082,other,3364,179,0
Oct-18,RQX,1,10421,413,1744
Oct-18,RY9,other,3876,1,0
Oct-18,RYJ,1,10011,2200,3476
Oct-18,RYJ,2,4253,30,7
Oct-18,RYJ,other,10265,66,0
Oct-18,RJZ,1,16260,4709,4657
Oct-18,RJZ,other,7002,386,0
Oct-18,Y02973,other,752,0,0
Oct-18,RAX,1,9590,875,2271
Oct-18,RAX,2,1260,6,0
Oct-18,RJ2,1,13361,2605,4855
Oct-18,RJ2,other,11828,263,0
Oct-18,R1K,1,12332,2567,6343
Oct-18,R1K,other,17641,157,0
Oct-18,RP6,2,8291,28,9
Oct-18,RAT,other,5005,30,0
Oct-18,RAP,1,8452,1854,2839
Oct-18,RAP,2,476,3,0
Oct-18,RAP,other,6260,94,0
Oct-18,RAL,1,20167,2936,4551
Oct-18,RAL,other,3413,1,0
Oct-18,RJ7,1,13449,1470,4245
Oct-18,RJ7,other,1412,0,0
Oct-18,RAS,1,5564,1998,2078
Oct-18,RAS,other,8032,62,0
Oct-18,Y03094,other,3356,0,0
Oct-18,Y03218,other,3231,0,0
Oct-18,E84068,other,1785,0,0
Oct-18,RRV,1,12355,1647,2186
Oct-18,Y02147,other,9214,220,0
Oct-18,RKE,1,9082,1072,1392
Oct-18,NL7,other,5908,0,0
Oct-18,8J094,other,2818,0,0
Oct-18,RDD,1,13169,726,2635
Oct-18,RC1,1,6074,623,2052
Oct-18,RC1,other,1004,0,0
Oct-18,M85813,other,3503,0,0
Oct-18,RQ3,1,5285,465,1352
Oct-18,RGT,1,10193,1914,3343
Oct-18,RGT,other,3405,1,17
Oct-18,RFS,1,6081,967,2223
Oct-18,RFS,other,1546,0,0
Oct-18,NQ108,other,2588,1,0
Oct-18,Y03571,other,6220,0,0
Oct-18,RY8,other,5676,0,0
Oct-18,NNJ,other,1748,0,0
Oct-18,RWH,1,9718,1724,3156
Oct-18,RWH,other,4408,6,0
Oct-18,RDE,1,16076,1054,4620
Oct-18,RDE,other,5361,10,134
Oct-18,Y03007,other,2617,0,0
Oct-18,NQ106,other,543,0,0
Oct-18,RLT,1,6953,1140,1329
Oct-18,NEH06,other,1959,0,0
Oct-18,RY4,other,1058,0,0
Oct-18,RGP,1,5966,636,1477
Oct-18,RGP,other,651,5,0
Oct-18,RNQ,1,7872,1026,2796
Oct-18,C82038,other,190,0,0
Oct-18,RY5,other,10217,166,1
Oct-18,NJS05,other,4287,170,0
Oct-18,RC9,1,8867,200,2553
Oct-18,RC9,other,3361,0,0
Oct-18,C82009,other,398,0,0
Oct-18,NLO11,other,550,6,0
Oct-18,NLO09,other,504,5,0
Oct-18,RQ8,1,8516,1150,2378
Oct-18,RQ8,other,402,7,0
Oct-18,RD8,1,7374,1175,1922
Oct-18,RD8,other,4429,7,0
Oct-18,RM1,1,9399,1817,2961
Oct-18,RM1,other,2550,62,0
Oct-18,RGN,1,12219,968,3690
Oct-18,RGN,other,865,0,0
Oct-18,RNS,1,8636,1465,3035
Oct-18,RNS,2,1128,8,0
Oct-18,RNS,other,1393,0,0
Oct-18,NMH01,other,5024,0,0
Oct-18,NR3,other,4646,1,0
Oct-18,RX1,1,13035,4311,4035
Oct-18,RX1,2,1769,15,0
Oct-18,RX1,other,2943,84,0
Oct-18,NLO10,other,2060,54,0
Oct-18,C82010,other,315,0,0
Oct-18,NLO12,other,261,0,0
Oct-18,Y02428,other,1454,0,0
Oct-18,RXK,1,13183,3263,3121
Oct-18,RXK,2,1180,11,35
Oct-18,RXK,other,3022,11,0
Oct-18,RK5,1,8917,680,2944
Oct-18,RK5,other,4149,49,1
Oct-18,RXW,1,9372,3291,2366
Oct-18,RXW,other,1892,33,51
Oct-18,R1D,other,2434,3,0
Oct-18,C83023,other,600,0,0
Oct-18,Y02615,other,6053,0,0
Oct-18,RJC,1,5877,149,1921
Oct-18,RJC,other,697,0,0
Oct-18,RAJ,1,7125,821,2230
Oct-18,RAJ,other,1598,26,290
Oct-18,Y02961,other,2751,0,0
Oct-18,RNA,1,8930,1704,2255
Oct-18,RNA,other,5458,0,0
Oct-18,RQW,1,8868,1318,2522
Oct-18,RCX,1,5572,889,2121
Oct-18,RL4,1,11771,1541,2866
Oct-18,RL4,other,8226,99,0
Oct-18,RWD,1,12288,4319,3847
Oct-18,RWD,other,1708,0,0
Oct-18,RRK,1,30570,7089,10770
Oct-18,RRK,other,3355,30,1468
Oct-18,RKB,1,12519,1937,4407
Oct-18,RKB,2,2033,8,105
Oct-18,RKB,other,6025,78,2
Oct-18,RTG,1,17169,2911,5508
Oct-18,RTG,other,9320,3,143
Oct-18,RWE,1,19610,4602,4872
Oct-18,RWE,2,1884,53,13
Oct-18,RJE,1,15139,2737,5882
Oct-18,RJE,2,449,0,0
Oct-18,RJE,other,6627,1,0
Oct-18,RBK,1,6637,1307,2175
Oct-18,RBK,other,3532,0,0
Oct-18,ATQ02,other,3220,0,0
Oct-18,RWG,1,8523,1919,3187
Oct-18,RWG,other,3908,11,0
Oct-18,RGR,1,5821,422,2084
Oct-18,RGR,other,435,0,0
Oct-18,RWP,1,10563,4098,3137
Oct-18,RWP,other,5866,6,0
Oct-18,RLQ,1,5153,1403,1313
Oct-18,RLQ,other,445,0,0
Oct-18,REM,1,7676,1656,3652
Oct-18,REM,other,382,0,0
Oct-18,RCF,1,5019,435,1436
Oct-18,RCF,2,685,0,0
Oct-18,RCF,other,268,0,0
Oct-18,RBS,1,5428,493,1170
Oct-18,RFF,1,8156,377,2284
Oct-18,RXL,1,6577,2706,2414
Oct-18,RXL,other,11804,84,0
Oct-18,RMC,1,9004,866,2308
Oct-18,RMC,other,1020,7,17
Oct-18,RAE,1,10640,2255,2982
Oct-18,RAE,other,1076,7,96
Oct-18,NNF09,other,2482,5,0
Oct-18,RY2,other,11783,70,0
Oct-18,RWY,1,12914,1251,3107
Oct-18,RLN,1,8345,980,2892
Oct-18,RLN,2,2064,79,27
Oct-18,RLN,other,2891,6,0
Oct-18,RJR,1,6192,1150,1850
Oct-18,RJR,other,600,2,0
Oct-18,RXP,1,11185,1288,3644
Oct-18,RXP,other,6607,0,0
Oct-18,RP5,1,11987,1140,3558
Oct-18,RP5,other,2589,3,421
Oct-18,Y01231,other,2497,11,0
Oct-18,Y01069,other,3091,0,0
Oct-18,RJN,1,4080,981,974
Oct-18,RJN,other,171,0,0
Oct-18,RXR,1,9912,2426,3770
Oct-18,RXR,other,5931,189,43
Oct-18,NNF94,other,2213,3,0
Oct-18,RR7,1,8003,630,1759
Oct-18,RR7,other,2435,0,0
Oct-18,NNFA7,other,1281,2,0
Oct-18,RCD,1,4464,232,1038
Oct-18,RCD,other,783,1,0
Oct-18,RWA,1,11602,965,2956
Oct-18,RV9,other,617,0,0
Oct-18,RXN,1,6519,2007,2232
Oct-18,RXN,other,6739,229,429
Oct-18,RR8,1,17884,3721,5257
Oct-18,RR8,other,3873,9,0
Oct-18,REP,2,1100,45,100
Oct-18,R0A,1,22171,6021,6938
Oct-18,R0A,2,3727,40,198
Oct-18,R0A,other,9832,38,181
Oct-18,RW4,other,2445,0,0
Oct-18,RBT,1,5998,1162,2403
Oct-18,RBT,other,2059,7,0
Oct-18,RXF,1,17824,3460,3946
Oct-18,RXF,other,3466,29,164
Oct-18,Y02532,other,1682,0,0
Oct-18,Y03645,other,408,0,0
Oct-18,RNL,1,8047,818,2214
Oct-18,RNL,other,1721,3,0
Oct-18,RVW,1,3898,469,1552
Oct-18,RVW,other,10983,18,636
Oct-18,RTV,other,9995,99,0
Oct-18,NLO01,other,4260,19,0
Oct-18,RJL,1,12088,1641,3138
Oct-18,RTF,1,9077,616,4536
Oct-18,RTF,other,10252,68,14
Oct-18,Y02572,other,707,0,0
Oct-18,Y02533,other,334,0,0
Oct-18,RW6,1,23546,4460,6617
Oct-18,RW6,other,10393,223,110
Oct-18,RT2,other,3495,0,0
Oct-18,AC008,other,1133,0,0
Oct-18,RQ6,1,8172,2609,2524
Oct-18,RQ6,2,2141,2,28
Oct-18,RQ6,other,10120,0,0
Oct-18,RM3,1,8787,1559,2923
Oct-18,RM3,other,508,0,0
Oct-18,AXT02,other,3765,0,0
Oct-18,RCU,1,5016,180,756
Oct-18,RCU,other,190,0,0
Oct-18,RHQ,1,9504,2015,2915
Oct-18,RHQ,2,1236,0,0
Oct-18,RHQ,other,8193,0,0
Oct-18,NQT5F,other,1956,14,0
Oct-18,RTR,1,11198,497,2451
Oct-18,RTR,other,1921,0,12
Oct-18,RE9,1,5247,171,1268
Oct-18,RE9,other,497,0,0
Oct-18,RVY,1,7142,1155,2668
Oct-18,RVY,other,3241,50,0
Oct-18,RBN,1,9889,1569,4644
Oct-18,RWJ,1,7337,2409,2464
Oct-18,RWJ,other,943,7,78
Oct-18,RMP,1,7494,818,1918
Oct-18,RMP,other,5229,1,0
Oct-18,RTD,1,10812,793,2447
Oct-18,RTD,2,2117,25,23
Oct-18,RTD,other,8768,5,4
Oct-18,RFR,1,8404,949,1589
Oct-18,NNF76,other,3460,0,0
Oct-18,RTX,1,8161,1393,2242
Oct-18,RTX,2,74,0,92
Oct-18,RTX,other,1876,138,202
Oct-18,RWW,1,6823,1684,2273
Oct-18,RWW,other,2815,53,0
Oct-18,RY7,other,4165,9,0
Oct-18,RBL,1,7883,2404,2514
Oct-18,RBL,other,2937,1,0
Oct-18,AJN,other,513,0,0
Oct-18,RRF,1,7114,1267,2451
Oct-18,RRF,other,672,0,0
Oct-18,RCB,1,10423,1512,3861
Oct-18,RCB,other,6537,33,0
Oct-18,RTK,1,8528,1846,2038
Oct-18,RTK,other,192,0,9
Oct-18,NTV0B,other,3376,0,0
Oct-18,NQT10,other,3613,94,0
Oct-18,RWX,other,2065,0,0
Oct-18,Y04538,other,3109,0,0
Oct-18,RXH,1,13588,2825,3229
Oct-18,RXH,2,1263,40,24
Oct-18,Y02676,other,1630,1,0
Oct-18,RXQ,1,6525,1461,3380
Oct-18,RXQ,2,1244,0,898
Oct-18,RXQ,other,5114,8,0
Oct-18,RN7,1,9249,1353,2597
Oct-18,RN7,other,1761,16,0
Oct-18,Y00751,other,3894,28,0
Oct-18,RVV,1,15212,3593,3980
Oct-18,RVV,other,3652,12,250
Oct-18,RXC,1,10069,677,3169
Oct-18,RXC,other,745,0,0
Oct-18,Y02816,other,398,0,0
Oct-18,NDJ,other,1538,0,0
Oct-18,RDU,1,20202,2207,6258
Oct-18,RN5,1,9571,2058,2554
Oct-18,RN5,other,912,9,0
Oct-18,NDA57,other,603,4,0
Oct-18,Y03051,other,1851,0,0
Oct-18,R1F,1,3713,858,944
Oct-18,R1F,other,738,0,0
Oct-18,RYY,other,6758,16,0
Oct-18,RWF,1,12861,1456,4115
Oct-18,RWF,other,2131,3,0
Oct-18,RPA,1,7710,1750,2065
Oct-18,RPA,other,2911,9,0
Oct-18,RNU,other,2845,83,0
Oct-18,RTH,1,11414,1422,3281
Oct-18,RTH,2,1736,0,77
Oct-18,RTH,other,535,2,25
Oct-18,RHU,1,10195,3063,3430
Oct-18,RHU,2,842,0,0
Oct-18,RHU,other,2051,2,5
Oct-18,RPC,other,913,0,31
Oct-18,RHW,1,9827,1415,3149
Oct-18,RHW,2,1562,61,1
Oct-18,RHW,other,830,0,0
Oct-18,RA2,1,6395,879,2406
Oct-18,NTP11,other,4382,35,0
Oct-18,RW1,other,717,0,2
Oct-18,NTPAD,other,5101,6,0
Oct-18,RTP,1,8076,606,2495
Oct-18,RTP,other,724,0,0
Oct-18,RDR,other,9860,70,0
Oct-18,RHM,1,8857,1599,3103
Oct-18,RHM,2,1593,204,35
Oct-18,RHM,other,2155,3,21
Oct-18,RYR,1,11970,797,3631
Oct-18,G82071,other,2734,0,0
Oct-18,NTV0W,other,3450,1,0
Oct-18,NLW,other,4959,6,0
Oct-18,NLT02,other,1259,0,0
Oct-18,RBD,1,3911,189,1405
Oct-18,RBD,other,4248,5,0
Oct-18,DD401,other,1154,1,0
Oct-18,R1J,other,5944,68,1
Oct-18,RTE,1,12610,1193,3871
Oct-18,RN3,1,7054,1479,2265
Oct-18,RN3,other,4712,69,0
Oct-18,RVJ,1,7848,1343,3018
Oct-18,RBZ,1,3948,629,1193
Oct-18,RBZ,other,936,0,0
Oct-18,L83087,other,163,0,0
Oct-18,NQT5H,other,687,6,0
Oct-18,RD3,1,5660,444,1905
Oct-18,RD3,other,1808,2,0
Oct-18,REF,1,6479,1119,2683
Oct-18,REF,other,11053,75,17
Oct-18,RH8,1,7942,1022,2049
Oct-18,RH8,other,4174,0,0
Oct-18,RD1,1,6440,1363,2541
Oct-18,RD1,other,1002,2,24
Oct-18,RNZ,1,4108,752,1216
Oct-18,RNZ,2,319,0,0
Oct-18,Y02666,other,1204,0,0
Oct-18,RH5,other,7562,74,0
Oct-18,RYF,other,1452,10,0
Oct-18,RBA,1,6220,623,2179
Oct-18,AAH,other,198,0,0
Oct-18,RDZ,1,6282,526,1815
Oct-18,RDZ,2,1381,5,3
Oct-18,RDZ,other,876,0,0
Oct-18,RA9,1,6241,1378,2454
Oct-18,RA9,other,3029,1,0
Oct-18,RA7,1,10265,1320,3277
Oct-18,RA7,2,2174,29,14
Oct-18,RK9,1,8716,2664,3055
Oct-18,RK9,2,243,0,0
Oct-18,RK9,other,4203,37,0
Oct-18,RA3,1,4133,525,1120
Oct-18,AXG,other,2948,18,0
Oct-18,NLX24,other,1748,1,0
Oct-18,RA4,1,4502,108,1487
Sep-18,RF4,1,16309,4165,4804
Sep-18,RF4,2,755,2,0
Sep-18,RF4,other,7604,39,0
Sep-18,R1H,1,25934,5160,8219
Sep-18,R1H,2,800,3,0
Sep-18,R1H,other,13847,67,0
Sep-18,AD913,other,4572,0,0
Sep-18,E84069,other,1839,0,0
Sep-18,RYX,other,17988,134,0
Sep-18,RQM,1,17777,1255,4006
Sep-18,RQM,other,7820,52,0
Sep-18,RJ6,1,6434,1924,2160
Sep-18,RJ6,other,9983,204,0
Sep-18,Y02696,other,1144,0,0
Sep-18,RVR,1,12403,764,3221
Sep-18,RVR,2,427,1,12
Sep-18,RVR,other,1986,0,0
Sep-18,RJ1,1,13090,2402,3353
Sep-18,RJ1,2,791,0,0
Sep-18,RJ1,other,3279,1,0
Sep-18,Y03082,other,3503,236,0
Sep-18,RQX,1,10120,478,1650
Sep-18,RY9,other,4051,0,0
Sep-18,RYJ,1,9426,2469,3262
Sep-18,RYJ,2,4043,3,18
Sep-18,RYJ,other,9657,73,0
Sep-18,RJZ,1,15758,4992,4384
Sep-18,RJZ,other,6852,369,0
Sep-18,Y02973,other,776,0,0
Sep-18,RAX,1,9158,1183,2242
Sep-18,RAX,2,1080,8,0
Sep-18,RJ2,1,12446,2776,4291
Sep-18,RJ2,other,11432,221,0
Sep-18,R1K,1,11594,2209,5883
Sep-18,R1K,other,16458,305,0
Sep-18,RP6,2,8016,46,7
Sep-18,RAT,other,4923,32,0
Sep-18,RAP,1,7828,1895,2574
Sep-18,RAP,2,391,0,0
Sep-18,RAP,other,5993,85,0
Sep-18,RAL,1,19076,2983,4137
Sep-18,RAL,other,3457,0,0
Sep-18,RJ7,1,13023,1398,4024
Sep-18,RJ7,other,1340,1,0
Sep-18,RAS,1,5333,1831,2079
Sep-18,RAS,other,7892,44,0
Sep-18,Y03094,other,3410,0,0
Sep-18,Y03218,other,3203,0,0
Sep-18,E84068,other,2022,0,0
Sep-18,Y02692,other,3102,0,0
Sep-18,RRV,1,11241,1891,1773
Sep-18,Y02147,other,9459,218,0
Sep-18,RKE,1,8897,930,1385
Sep-18,NL7,other,5349,0,0
Sep-18,8J094,other,2685,0,0
Sep-18,RDD,1,12338,399,3247
Sep-18,RC1,1,6303,569,1827
Sep-18,RC1,other,110,0,0
Sep-18,M85813,other,3143,0,0
Sep-18,RQ3,1,4569,372,1166
Sep-18,RGT,1,9638,1850,3257
Sep-18,RGT,other,3257,6,26
Sep-18,RFS,1,5867,646,2117
Sep-18,RFS,other,1503,0,0
Sep-18,NQ108,other,2454,3,0
Sep-18,Y03571,other,5969,0,0
Sep-18,RY8,other,5809,1,0
Sep-18,NNJ,other,1851,2,0
Sep-18,RWH,1,8893,1662,2931
Sep-18,RWH,other,4209,3,0
Sep-18,RDE,1,15322,939,4404
Sep-18,RDE,other,5403,1,158
Sep-18,Y03007,other,2330,0,0
Sep-18,NQ106,other,605,0,0
Sep-18,RLT,1,6987,944,1315
Sep-18,NEH06,other,1937,0,0
Sep-18,RY4,other,929,13,0
Sep-18,RGP,1,5879,472,1403
Sep-18,RGP,other,682,9,0
Sep-18,RNQ,1,7492,1252,2523
Sep-18,C82038,other,168,0,0
Sep-18,RY5,other,10388,213,1
Sep-18,NJS05,other,3997,159,0
Sep-18,RC9,1,8812,189,2725
Sep-18,RC9,other,3145,0,0
Sep-18,C82009,other,351,0,0
Sep-18,NLO11,other,663,19,0
Sep-18,NLO09,other,516,9,0
Sep-18,RQ8,1,8434,1545,2204
Sep-18,RQ8,other,433,8,0
Sep-18,RD8,1,7456,1035,1744
Sep-18,RD8,other,4190,13,0
Sep-18,RM1,1,9183,2254,2731
Sep-18,RM1,other,2467,53,0
Sep-18,RGN,1,12300,1603,3466
Sep-18,RGN,other,749,0,0
Sep-18,RNS,1,8666,1206,2892
Sep-18,RNS,2,1095,1,0
Sep-18,RNS,other,1249,6,0
Sep-18,NMH01,other,5150,0,0
Sep-18,NR3,other,4275,3,0
Sep-18,RX1,1,12224,3390,3774
Sep-18,RX1,2,1679,13,0
Sep-18,RX1,other,2547,94,0
Sep-18,NLO10,other,2043,19,0
Sep-18,C82010,other,314,0,0
Sep-18,NLO12,other,295,1,0
Sep-18,Y02428,other,2047,0,0
Sep-18,RXK,1,13581,3004,3106
Sep-18,RXK,2,1170,9,31
Sep-18,RXK,other,2989,0,0
Sep-18,RK5,1,8568,385,2591
Sep-18,RK5,other,4130,44,13
Sep-18,RXW,1,9151,3252,2318
Sep-18,RXW,other,1897,18,35
Sep-18,R1D,other,2298,4,0
Sep-18,C83023,other,586,0,0
Sep-18,Y02615,other,5690,0,0
Sep-18,RJC,1,5714,326,1785
Sep-18,RJC,other,798,0,0
Sep-18,RAJ,1,7285,806,2133
Sep-18,RAJ,other,1399,6,229
Sep-18,Y02961,other,2471,0,0
Sep-18,RNA,1,8832,2011,2093
Sep-18,RNA,other,4774,0,0
Sep-18,RQW,1,8678,1845,2239
Sep-18,RCX,1,5672,1013,2038
Sep-18,RL4,1,11336,1493,2743
Sep-18,RL4,other,7506,49,0
Sep-18,RWD,1,11990,4086,3659
Sep-18,RWD,other,1593,0,0
Sep-18,RRK,1,29915,6599,10819
Sep-18,RRK,other,3491,47,1333
Sep-18,RKB,1,11907,1714,4249
Sep-18,RKB,2,1834,30,96
Sep-18,RKB,other,5751,11,1
Sep-18,RTG,1,16552,3617,5310
Sep-18,RTG,other,8795,2,163
Sep-18,RWE,1,18696,4151,4682
Sep-18,RWE,2,1704,29,7
Sep-18,RJE,1,14587,3711,5607
Sep-18,RJE,2,433,0,0
Sep-18,RJE,other,5753,7,0
Sep-18,RBK,1,6204,1889,1957
Sep-18,RBK,other,3293,0,0
Sep-18,ATQ02,other,3127,0,0
Sep-18,RWG,1,8075,2455,2877
